#{"t_start": 1643378250.1699631, "env_id": null}
506.552809,520,44215.979638
586.511397,710,44237.186834
475.341404,523,44254.697377
14.489166,153,44258.527197
2007.100626,2073,44321.85989
784.103347,799,44347.53698
4779.568402,4998,44511.20063
2430.196882,2449,44592.08804
953.097571,1054,44623.224913
-36.533558,122,44627.101068
631.034511,734,44657.70785
726.328362,744,44681.077603
3837.351924,3939,44807.324177
22.785743,27,44810.360098
5751.764371,5908,44997.877938
869.876238,939,45023.292136
-57.022899,100,45025.529287
374.090231,431,45042.098942
126.395335,211,45046.411391
1192.279135,1232,45087.843134
-15.362974,113,45091.961578
2304.15585,2323,45172.220975
-51.962878,85,45173.474709
2582.13945,3022,45269.791393
395.360919,423,45283.892983
3932.397863,4068,45402.620807
291.248566,330,45413.169348
11.0,93,45418.078
1724.328762,2228,45488.501735
4385.303443,4727,45633.786544
848.139178,971,45663.191987
568.677274,577,45685.163443
479.448858,512,45702.345789
-14.8,53,45703.171788
1956.890997,2014,45770.148565
1172.879765,1234,45810.408935
1903.446576,2045,45874.703274
-8.768325,12,45874.880121
365.321957,512,45888.35103
1511.485206,1634,45944.292363
782.990804,834,45970.438173
445.0,447,45985.23085
1147.405168,1215,46025.486868
2217.798227,2384,46108.853964
3153.621629,3421,46209.776697
990.085757,1068,46244.26108
745.355382,1259,46279.387656
-1.0,1,46279.402275
644.031989,659,46302.721928
720.747256,753,46328.031774
-83.4,104,46330.514193
4.84963,99,46333.546795
483.762623,536,46350.190379
1645.566386,1966,46414.306533
-16.2,35,46414.824001
865.75674,1014,46449.317091
606.788014,684,46475.381863
704.614546,821,46503.257201
1320.39447,1348,46550.854852
-0.335473,43,46551.480872
248.4,300,46562.155062
968.058694,1491,46616.512449
-6.148213,39,46617.089027
1438.346115,1539,46667.293357
1412.848963,1491,46716.494305
2020.355247,2176,46785.234887
855.88673,985,46817.694993
1601.86105,1719,46872.74379
-1.0,7,46872.848573
0.875702,39,46873.970736
55.87958,93,46880.804235
374.24423,552,46897.099378
876.573784,911,46926.410425
2.350351,109,46931.212201
-47.4,59,46933.778752
2383.925366,2414,47005.131288
1253.495304,1477,47049.264393
767.0,769,47073.660022
292.486069,412,47085.992165
1583.819426,1739,47135.648569
931.0,936,47169.960649
-1.0,1,47169.97619
206.702606,284,47178.5659
75.0,77,47179.701194
1248.121707,1458,47223.855722
1083.56239,1483,47266.144306
4947.321715,5294,47437.634981
2108.67165,2200,47511.059684
-1.0,1,47511.074483
788.659558,829,47534.503487
2858.019831,2933,47624.955082
1075.588974,1086,47662.685712
1363.559088,1522,47708.657405
869.31913,1307,47752.602094
980.51007,1085,47782.125402
76.464828,243,47790.165221
305.312415,363,47801.035124
516.0,518,47816.510752
2833.166815,3009,47910.456163
75.165492,184,47914.781513
1111.27327,1156,47949.109366
382.011838,459,47960.823865
126.556889,178,47967.788205
-202.552295,286,47976.413538
3850.485808,3999,48100.467963
691.559788,763,48122.576342
756.222919,802,48152.605561
-15.4,19,48152.882497
0.147105,19,48153.157345
564.525159,595,48170.127741
1630.689136,1786,48232.295374
1798.174178,1851,48293.028295
5.417241,72,48294.11093
782.279382,890,48326.587269
1141.095604,1248,48377.123049
27.0,29,48377.548501
1150.06407,1214,48417.701587
2.914229,482,48431.723741
696.767818,793,48458.99072
389.15989,447,48471.665087
-87.4,124,48474.078901
358.245445,425,48491.317931
-27.166019,86,48492.581663
1469.183054,1474,48539.831658
-1.495514,11,48539.992452
118.977389,128,48544.476711
3687.179281,3866,48657.497975
36.325204,178,48663.818164
297.102429,415,48674.990546
114.697761,199,48679.455167
2288.947768,2545,48760.092433
-12.874088,55,48760.915865
684.40809,719,48789.386565
-28.2,57,48791.639165
766.559136,1129,48819.97271
-4.760364,11,48820.140585
664.305865,753,48840.727333
-33.8,42,48841.336912
354.612925,499,48854.81491
-1.0,1,48854.830516
-119.435192,206,48862.040248
740.672768,858,48889.833629
-1.0,1,48892.676743
1758.585303,2138,48961.725175
1840.015132,1891,49020.864644
885.15635,917,49050.273293
-18.915389,434,49066.479054
28.8,58,49067.333442
43.006101,100,49073.023668
1301.49903,1397,49120.15027
216.307091,292,49129.909955
-123.686078,915,49161.688116
-28.57851,61,49162.59112
963.548649,987,49195.060679
1017.600652,1065,49224.773516
188.474789,331,49235.303007
-97.0,121,49239.814817
3964.244026,4013,49364.689199
-23.4,36,49366.810279
-1.0,1,49366.825427
39.234296,72,49367.880779
1307.796182,1500,49418.32607
38.70759,87,49421.729369
1624.794687,1745,49467.375473
779.407392,858,49493.616362
967.749217,1142,49528.264955
1200.914736,1266,49565.718556
871.808328,965,49600.475094
1062.208837,1286,49640.828125
204.23553,245,49649.482147
622.745232,654,49665.286705
162.749369,241,49673.028955
1542.210951,1614,49731.253192
-26.854323,35,49731.762219
-1.0,1,49731.779797
1115.983096,1153,49765.202962
-4.015146,101,49770.294069
-1.158355,33,49772.540206
73.835675,93,49773.904252
756.341246,959,49807.322934
121.740451,176,49811.51247
140.508511,170,49818.159225
1200.543175,1252,49860.49923
492.484453,573,49877.22274
7.0,20,49877.520236
984.668526,1064,49915.158718
1824.34652,1934,49979.867751
-2.237118,6,49981.604834
261.057342,488,49992.542032
2617.305275,2838,50075.645332
2922.172636,3263,50182.363886
593.464619,712,50207.383781
2092.636834,2253,50274.716151
1771.960017,1872,50324.623863
-8.2,40,50325.214742
97.954617,152,50328.713513
-233.8,292,50340.283024
63.497945,181,50343.97832
3.131619,31,50344.435161
4117.904957,4430,50474.503126
479.184627,540,50489.486737
41.895701,47,50491.187734
953.441914,1005,50519.87474
493.021376,587,50539.942343
1381.74272,1402,50583.203964
3690.105365,3968,50705.273556
3575.780648,3845,50826.516858
932.369183,1006,50860.670343
1666.462298,1713,50919.108907
2589.321219,2959,51018.792463
200.365765,432,51029.676939
1781.585109,1879,51082.183113
784.954567,948,51110.049098
-2.145807,83,51111.27276
833.847904,924,51139.909024
323.472299,530,51157.82915
-13.8,17,51158.080118
-1.0,1,51158.09522
2189.820023,2549,51243.444117
682.145831,720,51268.967571
33.277157,39,51269.543664
-1.0,1,51269.559189
1495.43228,1595,51324.972894
276.468386,455,51339.151656
478.336985,612,51359.856087
-1.654248,34,51360.35109
1858.584549,1998,51426.346573
603.905328,881,51455.221373
877.829249,945,51483.188509
69.639802,259,51489.033851
499.621476,713,51512.232692
108.641652,115,51517.344137
-1.0,1,51517.358912
15.091349,40,51520.456848
5.184971,119,51525.012397
2460.293898,2772,51616.805164
1309.664572,1471,51666.044249
2094.096847,2528,51742.950415
4667.130389,5033,51905.971058
-1.0,1,51905.986749
70.342156,134,51908.906149
1457.440113,1508,51953.049666
1408.909193,1730,52015.694105
1431.59462,1718,52076.881402
3751.09472,4093,52214.39573
341.513724,369,52224.98973
-69.0,101,52227.421496
1201.983927,1479,52270.233825
976.722058,1034,52304.105181
355.81468,387,52316.532749
1180.639695,1208,52353.464253
1594.191126,1731,52407.731094
641.039642,848,52438.247393
5392.160113,5501,52603.916741
899.837368,927,52630.871359
1354.294094,1371,52672.874373
2953.863156,3046,52768.692204
-121.32431,165,52773.554813
172.314183,212,52779.964822
-1.0,1,52779.98007
2255.859341,2375,52858.090273
1306.62844,1649,52910.01892
376.032335,388,52924.198723
656.386244,672,52944.556231
687.645491,771,52968.781908
542.339474,675,52992.775662
1110.231603,1330,53035.449247
-82.427013,115,53040.378385
288.0,290,53051.283277
3.0,23,53051.614603
1186.086969,1421,53093.396272
972.220592,1038,53128.760226
1.047357,23,53129.106902
285.363153,327,53136.615484
915.388763,951,53168.372092
21.004042,37,53168.930059
26.1356,106,53172.968525
-23.864225,60,53174.930874
20.680619,32,53175.397069
-1.0,1,53175.412183
1917.729838,2152,53247.370289
2673.0,2694,53334.480224
903.435732,924,53361.322713
796.731947,942,53395.318543
-26.6,33,53395.803683
102.016913,166,53399.826709
413.216259,581,53418.185637
1052.416955,1123,53453.327932
31.826443,82,53454.529365
29.169621,56,53457.606246
-1.0,1,53457.622596
756.616367,844,53484.307903
213.780558,360,53495.212173
1810.735402,1827,53548.732733
787.240912,897,53574.824071
414.286083,505,53588.97955
2208.29074,2536,53678.227548
-16.2,41,53678.832188
-311.4,389,53692.715519
1593.620815,1727,53745.844886
480.091796,692,53769.333904
1026.489195,1117,53811.390997
1882.257114,2068,53881.524178
11.808851,66,53882.508261
127.805711,228,53893.869411
1296.89694,1309,53935.051745
-1.0,1,53935.068314
-4.2,17,53935.317513
-4.8,47,53936.006011
382.575511,510,53951.653247
185.379161,242,53961.058522
57.572259,72,53962.409412
231.356771,338,53974.825228
884.439056,929,54006.163698
2066.874276,2502,54088.93701
779.899177,916,54117.841609
83.451602,441,54131.211734
695.410672,702,54152.925509
3313.072907,3525,54273.697937
1568.503814,1629,54325.844664
-9.04397,85,54327.087185
2394.263334,2430,54404.629495
60.708671,202,54409.249187
103.835302,283,54417.418148
1387.458394,1469,54461.1296
1881.68469,2100,54529.58805
2901.241446,3182,54633.873456
1412.461343,1427,54682.304791
509.0,512,54697.692297
813.843201,824,54727.471853
33.103286,40,54728.064266
16.247181,95,54731.268429
1579.168673,1650,54783.787102
222.599012,293,54790.983841
-1.0,1,54791.000033
2446.275444,2728,54878.296359
184.474969,273,54890.319452
982.834116,1138,54929.780608
25.545936,69,54930.801449
-0.007543,10,54930.943604
52.0,54,54934.120239
-12.083807,70,54935.135917
2566.715493,2746,55023.126678
247.432079,284,55029.464715
-60.310009,87,55032.248843
338.243184,366,55043.536907
1395.257661,1453,55089.885152
3.424975,45,55090.552744
283.829943,373,55100.847723
35.614867,85,55102.752042
0.365218,37,55103.313939
288.4877,381,55114.448217
-19.4,52,55115.218998
1.401771,67,55117.367263
1039.92993,1124,55157.997297
1111.040944,1142,55193.668252
58.770206,109,55197.65566
184.401551,284,55205.573836
1684.825336,1814,55268.849674
-65.246854,86,55270.116946
248.608057,372,55279.891907
1097.800613,1104,55315.240242
0.761833,15,55315.461513
1039.089965,1057,55347.328926
-1.309807,3,55347.373209
1359.094492,1573,55398.216054
1886.763811,1984,55458.327801
1441.225332,1505,55502.972203
270.979849,328,55513.387106
577.0,579,55534.462057
20.0,82,55535.665111
1946.930511,2024,55600.680993
-1.179828,3,55600.725425
-102.6,128,55607.872014
902.0,907,55633.634465
2994.663696,3228,55730.88997
52.879079,128,55734.885737
9.161754,41,55735.510131
468.155133,484,55752.243283
-21.925283,33,55752.720922
2048.649457,2204,55820.953242
4210.860083,4417,55957.063753
21.9171,58,55961.047737
1013.451832,1063,55994.643167
782.219226,852,56017.825044
989.244367,1026,56047.412719
804.0,806,56074.24829
382.0,384,56089.717168
-5.373173,10,56089.864205
77.702399,153,56094.467427
3123.666456,3382,56193.641429
765.297845,960,56224.494107
11.923386,47,56225.185497
4955.37362,5250,56396.977062
753.817611,782,56418.316885
2555.050712,2635,56506.905149
1.025501,45,56509.430203
469.635473,577,56526.514149
24.574742,180,56532.760774
352.609929,444,56545.789001
730.909963,794,56575.205128
-35.024522,152,56580.020973
-16.2,20,56580.31961
-1.0,1,56580.33468
-27.922222,112,56583.775294
990.74152,1164,56618.248392
95.243265,104,56621.252475
747.389711,874,56644.909308
-27.4,34,56645.401082
2330.595485,2578,56727.287108
1649.175387,1743,56786.213324
663.422168,810,56810.591864
1199.355316,1266,56851.423143
176.389964,287,56860.022861
1358.0,1360,56898.790227
2021.478657,2045,56964.000657
1310.458763,1352,57012.694394
1044.182081,1170,57050.334995
1381.849596,1499,57095.395574
727.581203,1851,57151.229786
452.826963,480,57166.756168
3002.560975,3225,57279.936827
112.61319,226,57286.802614
1014.547256,1117,57322.938997
321.559108,396,57334.486178
2057.62665,2107,57395.638043
1216.615347,1250,57434.254177
1546.570603,1601,57482.519726
1830.478226,1915,57540.677449
352.649569,361,57549.544016
2031.781913,2225,57623.685944
888.696194,1095,57662.128886
585.76101,636,57683.118222
55.453124,287,57692.521392
-46.6,78,57695.851532
16.975653,51,57696.599744
356.244585,391,57715.409599
1329.482677,1410,57760.305243
1376.365906,1515,57809.541249
-19.910147,32,57810.020179
-76.891464,110,57815.324373
2854.447023,3072,57907.908689
-62.6,78,57909.052534
271.616451,814,57935.953099
17.66931,42,57936.588993
-1.0,1,57936.60431
-0.8,30,57937.066596
1011.439126,1079,57977.220912
1440.927573,1550,58032.520171
619.877536,659,58053.483164
20.973411,70,58054.504901
2155.118085,2355,58131.67979
-13.0,36,58132.203318
1816.455105,1866,58193.321198
1418.217937,1430,58241.930024
1079.726734,1143,58274.30892
917.84687,1034,58308.148105
773.924822,798,58336.010722
897.034669,991,58362.414069
1841.969777,1915,58424.612031
293.606836,408,58437.844147
555.406626,609,58461.943311
-8.0,27,58462.340485
1055.146608,1105,58499.678502
957.109311,1004,58535.609013
1792.227954,1933,58603.635717
148.100476,200,58610.741606
1852.928231,1896,58673.835976
3169.157857,3316,58780.659764
-21.0,26,58781.041701
698.921657,704,58803.051446
710.383652,751,58828.822455
1695.672194,1872,58887.074796
-1.0,1,58887.088791
26.0,41,58887.685011
860.109514,923,58915.787647
209.904502,285,58929.827436
-6.692724,55,58930.630542
113.743995,139,58935.37525
1337.421585,1416,58979.269355
0.695689,12,58980.506967
476.195041,570,58999.448061
147.11706,196,59006.880548
4329.707431,4464,59145.678376
633.150566,727,59175.377206
1763.406669,1948,59232.115494
-4.318581,17,59232.369585
532.228163,553,59248.105542
503.741419,561,59268.88964
15.342523,57,59269.738389
657.991595,812,59302.70699
222.875931,295,59312.716474
36.160826,144,59316.428213
-2.720383,43,59318.976479
1726.631453,1859,59377.553254
872.847946,939,59406.068215
373.877959,393,59419.009834
1055.364746,1109,59448.920847
825.227738,928,59482.598552
1809.67701,2214,59549.273978
-16.717887,37,59549.851936
196.85329,225,59559.470532
110.452692,148,59562.199725
-17.0,31,59563.790536
-26.610635,38,59564.359251
37.815176,113,59566.969457
61.876339,166,59571.034615
378.394971,382,59586.694476
5369.650441,7358,59840.464912
3514.700601,3674,59959.156008
-1.0,1,59959.172256
1973.700129,2099,60026.346789
269.809396,336,60036.846498
1570.323048,1671,60091.46247
659.666447,702,60116.501468
1714.937965,1781,60175.603767
3163.129677,3269,60286.114073
2467.133596,2587,60374.547876
321.787626,446,60387.467436
915.478141,1045,60415.482571
22.748858,81,60418.104819
344.00552,367,60429.938686
1068.222892,1287,60474.374244
659.649189,712,60495.3003
3174.801641,3390,60600.440526
52.172586,150,60604.375806
46.057148,178,60608.880042
700.804989,731,60631.827671
345.509536,492,60646.607922
-8.2,10,60646.753338
485.309845,536,60666.481223
1834.379862,2008,60733.883227
1844.998491,2204,60798.568719
1561.968933,1760,60850.666441
151.458997,284,60859.259247
2613.791816,2739,60945.441684
407.350807,500,60963.149548
1668.836038,1723,61012.859002
-23.354002,107,61016.760081
866.822488,914,61047.775165
-1.0,1,61047.789418
376.114622,425,61063.238961
-19.395553,92,61066.924284
1764.633741,1961,61130.280982
783.65032,866,61165.688864
5.761692,76,61167.811208
758.758567,1115,61199.794178
1012.73557,1165,61237.159113
65.363063,180,61242.726164
368.41643,443,61252.720832
25.517044,63,61255.917364
714.634804,877,61288.703664
1122.611662,1184,61325.266625
3025.835877,3125,61424.408787
2130.912728,2203,61496.349802
-1.0,1,61496.364794
2039.69993,2083,61558.11203
409.599554,463,61573.868112
429.29471,446,61589.245076
908.498721,969,61618.145589
2210.732398,2339,61688.929044
1753.025322,1940,61755.487787
334.198352,356,61763.435033
434.486907,536,61785.708173
-52.192907,98,61789.14187
-5.0,53,61789.92023
1967.191241,2062,61874.680254
-37.998935,78,61877.983061
20.606417,64,61879.971649
2352.952292,2385,61964.283017
990.837678,1033,61997.633969
238.741878,271,62011.743136
-50.6,63,62018.321323
567.933283,630,62039.463263
1114.632566,1180,62079.057041
440.910748,517,62093.072862
129.616592,226,62098.659542
227.308648,334,62111.046551
-1.8,4,62111.106338
-8.2,10,62111.256312
696.05954,780,62139.151881
2255.386701,2547,62215.214027
-1.0,26,62217.730396
-1.115321,2,62217.760037
1670.676733,1876,62280.213375
-15.964297,76,62281.323342
253.578411,388,62293.619659
214.380104,280,62303.838998
1997.074527,2493,62387.195516
38.693717,242,62393.740621
46.123514,128,62397.419202
3238.912054,3338,62512.885677
-21.0,26,62513.271478
-2.737867,146,62523.704154
291.028019,363,62532.734514
4224.482286,4471,62684.187838
173.965286,210,62692.783312
2485.56569,2500,62786.561924
23.398688,77,62788.701194
617.036369,713,62809.984791
371.871923,588,62835.110364
1394.769586,1468,62887.250308
2398.0,2401,62966.002644
-6.532581,110,62972.016151
22.632345,94,62977.661103
1463.55203,1520,63025.209439
2565.812692,2887,63125.817615
-174.269149,308,63135.044509
608.550033,719,63161.204411
26.326803,49,63161.952833
-1.0,25,63163.530592
1727.046402,2090,63228.863975
391.853258,452,63244.92419
755.299215,839,63270.779495
925.850645,1111,63311.84881
492.123183,545,63325.57849
1955.075659,2438,63404.613353
694.018721,721,63429.561507
673.832304,838,63458.740498
708.004919,855,63485.562887
700.0,719,63506.496869
51.0,88,63509.473167
-1.0,26,63509.859341
2116.8479,2340,63589.104728
1113.634884,1189,63628.06269
2609.878036,2721,63716.459064
1084.480954,1119,63749.215483
237.0,245,63758.704523
755.063729,784,63784.619563
1882.891708,1992,63852.664047
-9.296397,138,63858.142512
1432.298379,1785,63913.561003
-1.0,1,63913.576556
68.298167,205,63919.346575
541.202985,614,63938.100553
-4.195242,20,63940.735605
1136.842529,1237,63978.440091
-1.202759,8,63981.209262
345.658649,372,63991.859022
2204.393402,2271,64066.814718
12.0,14,64067.021043
-13.164866,106,64072.712481
125.274601,178,64078.719429
971.820504,1106,64115.056782
24.0,27,64115.452679
1283.52667,1375,64157.261445
1506.0,1518,64200.616921
691.544017,699,64226.221299
-5.874958,10,64226.365036
356.504478,435,64239.32235
-12.2,15,64243.473061
2005.633235,2267,64320.243789
-12.15078,49,64320.972594
760.041071,819,64348.850502
801.184239,877,64376.437365
-66.6,83,64377.643072
1129.734704,1244,64419.148364
1380.407519,1402,64466.237248
19.592753,83,64468.895811
-72.817734,101,64472.77308
4117.292026,4317,64608.631183
106.055534,164,64616.819289
2671.233715,2899,64711.332216
-11.83284,31,64711.787712
804.088167,835,64741.777086
57.44802,64,64742.714566
513.291909,531,64761.526361
1392.236792,1593,64811.063812
1122.604971,1182,64854.605406
9.948439,255,64866.936259
2709.34699,2778,64953.279345
4460.659024,5868,65151.230009
-19.4,24,65151.585079
-15.418238,78,65154.523781
371.16883,403,65166.798286
2056.727085,2147,65235.029509
17.492536,41,65239.239421
676.0,679,65260.003116
18.105803,29,65260.427162
2177.96741,2436,65347.606982
867.962181,959,65380.473886
329.874184,336,65390.360264
527.662296,639,65413.585643
1575.522506,1682,65466.246204
2959.834295,3162,65575.472025
3259.843136,3392,65693.610666
794.023377,993,65729.122874
623.901398,663,65755.702299
621.751348,678,65776.841128
276.885086,298,65785.147343
2377.059123,2592,65876.145596
748.533658,767,65901.158432
330.954439,408,65913.458951
168.025778,211,65921.520366
395.444537,618,65943.273227
437.452749,552,65960.337423
-28.963425,39,65964.545962
42.625565,75,65965.649617
1039.580206,1106,66000.253637
305.765476,340,66012.490296
288.905607,412,66026.836886
14.753447,61,66029.564661
68.0,86,66030.831718
758.946423,854,66059.595966
307.11536,326,66073.687515
798.269075,844,66110.869196
1798.413627,1901,66172.497035
6362.33377,6903,66401.963652
7.0,30,66402.408679
4369.135251,4531,66538.161872
75.803018,154,66545.227829
33.855078,149,66551.900828
-32.2,40,66552.486259
134.519612,139,66557.042359
-1.773082,67,66559.921271
-1.815022,14,66560.13043
616.691129,702,66583.943234
-33.8,60,66584.841383
361.872588,385,66596.933556
166.386569,296,66611.854795
1209.018765,1326,66653.424859
1271.8187,1415,66700.217254
4282.880259,4847,66857.11506
4818.499963,5116,67045.967834
1344.5069,1407,67089.954653
-1.0,1,67089.969035
3395.845949,3811,67223.965445
1044.0,1064,67261.904737
-2.69003,5,67261.978904
276.789392,379,67273.549126
485.594778,580,67293.343583
2756.891783,3019,67398.084596
47.303524,105,67402.786293
1654.10221,1740,67461.39091
198.374967,234,67470.291193
586.243299,591,67487.500237
2695.708991,3166,67601.086825
-37.311114,197,67610.339032
753.997056,856,67632.049699
344.0,346,67648.262585
311.045398,462,67662.434641
739.430203,895,67693.759254
68.826101,118,67697.778347
1953.199229,2041,67770.231083
527.079104,572,67789.492386
1402.179905,1533,67844.960183
-19.670364,177,67850.897909
5599.350333,6041,68058.235757
-0.556662,5,68058.310978
881.839811,966,68091.732389
-2.958135,86,68093.016501
420.859847,511,68110.909688
2087.594775,2402,68195.305679
2670.881639,2921,68286.59873
2099.742775,2168,68366.289701
287.981533,338,68380.285584
182.464781,220,68392.640626
7.75209,22,68392.967238
3878.946813,4161,68547.151055
34.142165,44,68550.174262
411.118707,438,68564.003021
-5.0,13,68564.191329
1642.656585,1730,68624.765125
759.286298,775,68648.111639
4043.675674,4227,68804.329546
236.32469,343,68814.982198
-27.4,34,68815.477054
755.554709,853,68838.887594
17.242582,55,68839.704987
247.705079,275,68852.083268
1106.64448,1306,68897.385408
2.320673,111,68900.471565
4462.171154,4678,69060.79165
3895.73158,3927,69185.631476
753.708297,814,69215.420022
3051.93821,3070,69314.625659
881.584682,918,69342.165294
23.994364,98,69346.692461
3069.768029,3195,69449.067008
340.465811,438,69464.26101
652.0,664,69483.148821
259.430126,1078,69516.607644
645.040785,980,69554.127515
3959.764421,4065,69677.878727
8.780911,238,69683.736667
95.167171,641,69703.068123
-13.0,20,69703.372015
192.502118,211,69709.788708
777.351865,949,69741.011049
23.412807,337,69751.55617
40.04777,148,69755.805833
-9.87794,31,69756.260395
1082.945966,1158,69792.476013
1006.0,1024,69827.38512
1664.056671,1851,69889.295853
-1.0,1,69889.311819
2251.71345,2380,69964.393822
1337.900869,1507,70014.325843
92.073944,114,70017.522304
12.841256,212,70024.748963
-0.840785,2,70024.780766
389.309761,483,70047.874225
-9.273386,48,70048.580415
4061.269224,4278,70187.167717
44.895318,145,70196.912533
-5.4,70,70197.937071
2021.369754,2045,70273.386077
1818.32956,2033,70351.666535
-1.0,1,70351.681237
831.641197,1051,70386.441463
1483.780665,1547,70435.477086
1614.193442,1620,70491.012363
686.357722,809,70526.733177
248.230776,288,70534.865955
924.439223,1007,70561.154143
1087.391173,1291,70606.278608
456.489907,647,70629.751977
541.259751,641,70660.52541
1362.818942,1366,70708.45195
16.976545,91,70713.083957
0.617272,7,70713.186563
-82.6,103,70714.702265
65.18978,83,70719.243577
48.0,50,70722.37637
826.410672,885,70751.165532
-2.030217,65,70752.12323
389.78245,395,70773.865386
1023.494429,1053,70810.329103
368.207425,508,70829.056792
1718.377727,2166,70910.962674
1742.433344,1779,70968.923443
1464.78533,1541,71032.011957
-9.0,11,71032.171601
10.572592,84,71033.436239
-30.776086,77,71035.794167
4371.923155,4599,71203.712121
293.47727,435,71212.64908
736.83809,1001,71247.846144
1782.249302,1883,71312.949439
1313.672367,1415,71365.636127
242.970532,385,71379.075858
1431.674721,1488,71425.996419
1054.814454,1243,71468.436273
-25.8,32,71468.909666
859.511113,942,71502.039495
1224.21561,1435,71554.444772
85.844453,185,71560.297601
407.558911,466,71573.863916
4754.448926,5259,71762.096087
2183.665845,2228,71844.181669
1602.436417,1939,71918.489578
253.0,270,71926.972801
907.021368,1033,71960.039147
3392.469722,3554,72080.430654
-0.606858,5,72080.506187
-6.2,58,72083.846521
690.274613,785,72111.592666
725.1902,892,72137.437517
-112.379347,249,72146.335852
-26.058212,96,72153.646038
2281.30479,2428,72253.767019
-58.279537,484,72270.040726
51.635772,67,72274.111113
601.0,603,72296.819146
1247.649508,1334,72342.948936
1643.347709,1683,72410.098517
3193.466713,3351,72526.540028
3584.658474,3744,72664.468396
1327.689595,1389,72717.226425
1541.237887,1593,72779.249579
1551.014885,1580,72835.724618
580.371822,823,72864.167822
254.046494,342,72876.418617
28.015656,58,72882.74766
2076.371294,2332,72973.125893
213.262385,393,72988.327669
2079.428867,2126,73074.353491
40.043296,62,73075.32128
40.725834,87,73079.003079
456.687269,465,73093.101182
813.242582,958,73125.061149
1096.510948,1102,73166.190929
-0.698008,4,73166.252009
-7.334602,23,73166.58685
1318.469124,2084,73235.121222
952.773973,1120,73273.973011
82.577281,124,73276.596509
760.0,762,73302.342547
